Close
16.651901
16.723724
16.491741
16.266768
15.577077
15.594094
15.664665
15.756757
15.64039
15.73023
15.838589
16.005255
14.664414
14.652653
14.537788
14.251502
14.216717
14.514014
14.456707
14.517267
14.535285
14.642392
14.923173
15.242492
15.184434
15.261512
15.301802
15.162913
15.32032
15.259259
15.154154
15.178178
15.131131
15.365365
15.213714
15.167918
15.262763
15.247998
15.475225
15.471722
15.575576
15.546797
15.371622
15.139139
15.185185
15.193694
15.021271
15.143894
15.45996
15.415165
15.543794
15.641642
15.865365
15.853103
16.015516
16.167418
16.080832
16.249498
16.191692
16.41041
16.226477
16.047047
16.18919
16.081581
15.894645
15.823824
15.786787
15.687187
15.914915
16.291542
15.630631
15.166917
15.254505
15.201451
14.997497
14.916416
14.954955
15.046797
15.258258
15.402152
15.38989
15.136386
15.125876
15.196697
15.290791
14.939189
15.203954
15.335085
15.243994
15.356857
15.145896
15.115115
15.293043
15.738989
15.591842
15.025025
15.368118
15.035035
15.251752
15.106607
14.803053
14.873373
14.72047
14.536036
14.288789
14.479229
14.274525
14.528779
14.47022
14.525776
14.226727
14.141642
14.041291
13.99024
14.126877
14.285536
14.552803
14.452202
14.144394
14.301301
14.031532
14.131131
14.246747
14.121872
14.516266
14.526276
14.71046
14.912913
14.664164
14.664915
14.557057
14.294044
14.276276
14.427427
14.387387
14.432683
14.533534
14.841341
15.285786
15.403153
15.204454
15.214965
15.349349
15.88989
15.823323
15.84009
15.832833
15.734484
16.049299
16.086588
16.02953
16.071821
16.074825
16.066067
16.516768
16.733232
16.705206
16.838589
16.945444
16.905405
16.754505
16.946445
16.936937
16.982733
16.747248
16.948198
17.217466
17.059059
17.144394
17.043043
17.035034
17.502502
17.671421
17.536787
17.322071
17.289289
17.668669
17.75976
17.767267
17.974976
18.205706
18.221222
18.368118
18.753254
18.747747
18.855354
18.931431
18.88138
19.063564
18.943693
19.081581
19.22047
19.210461
18.964966
18.620871
18.632633
18.805805
18.637386
18.543043
18.636135
18.906157
17.392391
17.061811
16.983734
17.025776
16.94945
16.96096
16.895645
17.024525
17.206957
17.215216
17.091091
17.060061
16.694695
16.323574
16.592342
16.664164
16.492743
16.33008
16.197699
16.195696
16.721972
16.766016
16.663412
16.715965
16.545296
16.784534
17.108858
17.314566
17.476727
17.398649
17.293043
17.212713
17.295546
17.122372
17.152653
17.43944
17.456455
17.585085
17.566566
18.037539
18.044794
18.020771
18.077078
17.908659
17.755255
17.739489
17.674925
17.517769
17.702202
18.099348
18.109859
18.467718
18.387136
18.350851
18.471472
18.555555
18.518269
18.099348
18.141392
17.897648
17.8008
17.630381
17.589338
18.556055
18.874125
18.860611
18.787037
18.860861
18.864614
18.911161
19.409409
18.994493
19.162663
19.273523
19.368118
19.653904
19.58008
19.537037
19.591091
19.715216
19.842093
20.191441
19.831331
19.908157
20.012762
19.78904
19.773024
20.014515
20.050051
20.174925
20.558058
20.985987
20.805305
20.835836
20.808809
20.891392
20.71096
20.653402
20.559059
20.377878
20.214966
20.303303
20.388138
20.301802
20.278028
20.261261
20.330832
20.086588
19.874624
20.049801
20.346346
20.175175
19.896646
19.595846
19.39064
19.460711
19.774275
19.77953
19.771021
19.567818
19.854103
19.583584
19.166918
20.016768
20.022774
20.217718
20.356607
20.247747
20.055555
20.496998
20.634886
20.531281
20.761011
21.164164
21.56031
21.452202
21.862614
21.808809
22.027779
21.960211
22.199699
22.92017
22.61937
22.752253
22.735987
22.696947
22.257757
22.091843
21.854855
22.053804
21.729479
21.790791
21.802301
21.712461
21.498999
21.514013
21.637638
22.015265
22.277779
22.017267
21.821321
21.946947
21.897898
22.178429
22.538038
22.539539
22.14064
22.045296
21.766518
21.676678
21.863113
21.9487
22.031281
22.219219
22.07983
22.182934
22.35961
22.6499
22.653654
22.672422
23.02903
23.098099
23.14039
23.013264
22.986736
22.789789
22.437437
22.790291
22.617619
22.595095
22.214714
22.155907
22.078829
22.295296
22.215965
22.628128
22.686937
22.647648
22.436687
22.28854
22.338839
22.282534
22.15991
22.053303
21.767017
21.513014
21.444195
21.662912
21.657158
21.755005
21.864614
21.777027
21.681431
21.275024
21.234985
21.407158
21.193693
21.531031
21.812563
22.011011
22.011513
22.223473
22.238989
22.427177
22.348848
22.248999
22.216215
22.174925
22.605606
22.482231
22.600349
22.184685
22.193193
21.952703
21.976227
21.931683
21.91967
22.197197
22.221972
21.924173
21.830582
21.665165
21.363113
21.417917
21.727728
21.821571
21.924675
22.072323
22.473223
22.241993
25.31056
25.107609
25.200199
25.811062
25.664413
25.405405
25.4004
25.931932
25.786285
25.790291
25.701702
25.678429
25.563564
25.594343
25.223974
25.426176
25.290039
25.31982
25.837587
25.906656
25.864864
25.814566
25.655657
25.583332
25.877628
25.823072
26.174423
26.486736
26.604355
26.516266
26.388388
26.357859
26.480982
26.459961
26.773523
26.98048
27.143644
26.959209
26.775776
26.546295
26.851351
26.773273
27.145897
27.182684
27.543043
27.905405
27.823824
27.964464
27.987988
27.764263
28.045795
27.855856
27.652653
27.96096
28.5
28.559309
28.284285
28.282784
28.102604
28.763763
28.744244
28.934435
28.792042
29.121622
29.154655
29.031532
28.123875
27.558308
28.103354
27.700701
28.413162
29.553804
28.364115
28.482483
28.608608
29.028028
29.465466
29.352604
29.784285
29.696947
30.027529
30.1001
30.302301
30.088589
30.132883
30.124874
30.343094
30.530531
30.534784
30.510761
30.421673
30.097347
30.403152
30.486986
30.520771
30.40015
30.319571
30.029779
30.212713
29.756256
29.349348
29.832333
30.311811
30.011261
29.95896
29.605606
28.977226
28.996998
28.327578
27.884886
28.031782
27.89064
28.400652
28.405907
28.575001
27.262501
27.0315
27.8755
28.351999
27.334499
26.888
27.26
27.434999
28.195
27.167
26.9685
27.275
26.8755
26.722
26.155001
26.149
26.8165
26.743999
26.9265
26.693501
26.7665
26.1285
25.9
26.008499
26.330999
26.921499
27.077
26.720501
26.455999
26.415001
26.9415
27.019501
27.485001
27.772499
28.190001
28.7435
28.522499
28.528
28.5825
28.216999
27.7255
27.688
28.2465
28.3015
28.536501
28.415001
28.375
27.975
28.0175
27.615
27.531
28.033001
28.2495
28.326
28.7145
28.627001
29.296499
29.238501
29.2845
29.2335
29.574499
29.539
29.653999
29.538
28.92
29.167999
29.002001
29.3325
29.712999
29.653
29.531
29.041
30.255501
29.922001
30.178499
30.259501
30.150499
29.903999
29.951
29.6975
29.771999
28.977501
28.68
29.113501
28.657
28.724501
28.5905
28.896999
28.862499
28.606001
29.228001
29.2325
29.185499
29.635
29.855499
29.7705
29.621
29.627001
29.5285
29.406
29.15
29.016001
29.118
29.431499
29.476
29.657
29.889
30.081499
29.598499
29.671
29.5555
29.245001
29.082001
29.438999
29.664499
29.863501
30.27
29.863501
29.559
29.921
29.262501
29.395
29.390499
29.4205
28.981501
29.044001
29.3125
29.389
28.705
29.187
28.540501
27.759501
27.237499
27.4345
27.036501
26.846001
26.1485
26.618999
26.901501
27.134501
27.682501
27.445
27.493999
27.947001
27.922501
28.0135
28.393499
28.188499
28.209499
27.797501
27.584499
27.591
27.911501
28.064501
27.9125
27.822001
27.759501
27.332001
27.2255
27.360001
27.188
27.2945
27.374001
27.4615
27.386499
27.454
26.9825
26.929501
26.848499
27.129
26.403999
26.536501
26.8055
26.402
26.605499
26.0755
25.792
24.908001
25.3225
25.731001
26.002001
26.615
26.938499
26.8465
27.076
26.865499
26.764
26.533001
26.477501
25.973
25.332001
25.2575
25.345501
25.035999
24.853001
25.09
25.296499
25.2005
25.523001
25.497
26.019501
26.865
27.0975
26.836
26.0595
25.6215
25.661501
26.877501
26.610001
26.665001
26.305
26.491501
26.694
26.464001
27.007999
26.9
27.300501
27.558001
27.2505
27.1325
27.3225
27.09
26.75
26.932501
27.366501
27.9645
28.1315
28.750999
28.939501
28.9165
29.071501
28.645
28.705
27.9925
27.7845
28.0585
27.65
28.082001
27.880501
28.308001
28.1835
28.247499
28.268499
28.877001
28.35
28.181999
27.877501
28.056999
27.735001
27.474501
27.0655
27.1975
27.243
27.441999
27.400999
27.427
27.431999
26.989
27.052
27.176001
26.636999
27.2265
27.146
27.459
27.872999
28.683001
28.306
28.2185
28.0695
27.438499
27.558001
27.642
27.152
26.754
27.101999
27.4475
27.289
26.936501
26.974501
27.459999
27.324499
27.3335
27.464001
27.6255
27.8405
27.726
27.359501
27.7125
27.709
27.266001
27.460501
27.6975
27.7645
27.584499
27.4765
27.174
27.108
27.629999
27.502001
27.373501
27.15
27.2435
27.33
27.809
27.875999
27.983999
28.1695
27.928499
27.897499
27.653
27.0625
27.002001
27.165001
27.367001
27.281
27.501499
27.084999
27.2325
27.8055
28.5865
29.209
29.198
30.089001
34.980999
34.641998
34.767502
34.755001
33.7365
32.738499
32.913502
32.983002
33.071499
33.228001
32.875
33.236
33.063999
33.664501
33.5075
33.219501
33.157001
34.514999
34.573502
34.3255
34.468498
34.705502
34.436501
34.702
33.973999
32.2015
30.9055
30.623501
32.987
33.397999
32.984501
32.390999
31.478001
32.245499
31.852501
31.448
32.194
32.170502
32.554001
32.764999
32.623501
33.253502
33.276001
33.5835
33.046001
33.348999
