Date,seasonal,trend,resid,Close
2012-04-10,4.005878352,1392.6995,-38.11537835,1358.59
2012-04-11,1.416129268,1392.5805,-25.28662927,1368.71
2012-04-12,-1.255846922,1392.338333,-3.512486411,1387.57
2012-04-13,-8.658617985,1391.755,-12.83638202,1370.26
2012-04-16,-11.27406872,1390.9015,-10.05743128,1369.57
2012-04-17,-9.693318717,1389.562833,10.91048538,1390.78
2012-04-18,-5.897155754,1387.717333,3.319822421,1385.14
2012-04-19,-3.260900199,1385.959167,-5.778266468,1376.92
2012-04-20,-3.911515421,1384.335167,-1.893651246,1378.53
2012-04-23,-1.825462307,1382.335,-13.56953769,1366.94
2012-04-24,-0.104462307,1379.693333,-7.618871026,1371.97
2012-04-25,-1.130559377,1376.744,15.07655938,1390.69
2012-04-26,-4.081315787,1373.699333,30.36198245,1399.98
2012-04-27,0.045149415,1370.416667,32.89818392,1403.36
2012-04-30,1.773349048,1367.598833,28.53781762,1397.91
2012-05-01,0.673275788,1365.796,39.35072421,1405.82
2012-05-02,-1.003363406,1364.265833,39.04753007,1402.31
2012-05-03,-1.983398204,1362.320167,31.23323154,1391.57
2012-05-04,-3.818086849,1360.331333,12.58675352,1369.1
2012-05-07,2.398847217,1358.838167,8.342986117,1369.58
2012-05-08,1.514184213,1356.928,5.277815787,1363.72
2012-05-09,4.100096301,1354.390167,-3.910262968,1354.58
2012-05-10,12.35461462,1351.495333,-5.859947949,1357.99
2012-05-11,4.425808755,1348.174833,0.789357911,1353.39
2012-05-14,2.587413151,1345.145,-9.382413151,1338.35
2012-05-15,4.950784946,1342.840333,-17.13111828,1330.66
2012-05-16,3.366579818,1340.631333,-19.19791315,1324.8
2012-05-17,5.263125605,1338.131,-38.53412561,1304.86
2012-05-18,4.403598133,1335.3185,-44.50209813,1295.22
2012-05-21,4.619237327,1332.515833,-21.14507066,1315.99
2012-05-22,4.005878352,1329.771333,-17.14721169,1316.63
2012-05-23,1.416129268,1327.0355,-9.591629268,1318.86
2012-05-24,-1.255846922,1325.003167,-3.067319744,1320.68
2012-05-25,-8.658617985,1323.785667,2.692951318,1317.82
2012-05-29,-11.27406872,1323.187,20.50706872,1332.42
2012-05-30,-9.693318717,1322.859833,0.153485384,1313.32
2012-05-31,-5.897155754,1322.2415,-6.014344246,1310.33
2012-06-01,-3.260900199,1321.374167,-40.07326647,1278.04
2012-06-04,-3.911515421,1320.330167,-38.23865125,1278.18
2012-06-05,-1.825462307,1319.363,-32.03753769,1285.5
2012-06-06,-0.104462307,1319.076833,-3.842371026,1315.13
2012-06-07,-1.130559377,1319.167333,-3.046773957,1314.99
2012-06-08,-4.081315787,1320.193,9.548315787,1325.66
2012-06-11,0.045149415,1322.3195,-13.43464941,1308.93
2012-06-12,1.773349048,1324.458167,-2.051515715,1324.18
2012-06-13,0.673275788,1326.2745,-12.06777579,1314.88
2012-06-14,-1.003363406,1327.720667,2.382696739,1329.1
2012-06-15,-1.983398204,1328.847333,15.97606487,1342.84
2012-06-18,-3.818086849,1329.771167,18.82692018,1344.78
2012-06-19,2.398847217,1330.315833,25.26531945,1357.98
2012-06-20,1.514184213,1330.823667,23.35214912,1355.69
2012-06-21,4.100096301,1331.955167,-10.54526297,1325.51
2012-06-22,12.35461462,1333.989333,-11.32394795,1335.02
2012-06-25,4.425808755,1336.674167,-27.37997542,1313.72
2012-06-26,2.587413151,1339.553667,-22.15107982,1319.99
2012-06-27,4.950784946,1342.031333,-15.13211828,1331.85
2012-06-28,3.366579818,1343.848833,-18.17541315,1329.04
2012-06-29,5.263125605,1345.057667,11.83920773,1362.16
2012-07-02,4.403598133,1345.961667,15.1447352,1365.51
2012-07-03,4.619237327,1346.679833,22.72092934,1374.02
2012-07-05,4.005878352,1347.660667,15.91345498,1367.58
2012-07-06,1.416129268,1349.360833,3.903037399,1354.68
2012-07-09,-1.255846922,1351.016333,2.699513589,1352.46
2012-07-10,-8.658617985,1352.299667,-2.171048682,1341.47
2012-07-11,-11.27406872,1353.161333,-0.437264616,1341.45
2012-07-12,-9.693318717,1353.6025,-9.149181283,1334.76
2012-07-13,-5.897155754,1354.849,7.828155754,1356.78
2012-07-16,-3.260900199,1356.927167,-0.026266468,1353.64
2012-07-17,-3.911515421,1359.3745,8.207015421,1363.67
2012-07-18,-1.825462307,1362.2055,12.39996231,1372.78
2012-07-19,-0.104462307,1364.7585,11.85596231,1376.51
2012-07-20,-1.130559377,1367.2215,-3.430940623,1362.66
2012-07-23,-4.081315787,1369.201167,-14.59985088,1350.52
2012-07-24,0.045149415,1370.540667,-32.27581608,1338.31
2012-07-25,1.773349048,1371.706167,-35.58951571,1337.89
2012-07-26,0.673275788,1373.030167,-13.68344245,1360.02
2012-07-27,-1.003363406,1374.887,12.08636341,1385.97
2012-07-30,-1.983398204,1377.0395,10.2438982,1385.3
2012-07-31,-3.818086849,1379.329,3.809086849,1379.32
2012-08-01,2.398847217,1381.724667,-8.983513883,1375.14
2012-08-02,1.514184213,1384.047333,-20.56151755,1365
2012-08-03,4.100096301,1386.075167,0.814737032,1390.99
2012-08-06,12.35461462,1387.927667,-6.052281283,1394.23
2012-08-07,4.425808755,1389.634833,7.289357911,1401.35
2012-08-08,2.587413151,1391.023833,8.608753516,1402.22
2012-08-09,4.950784946,1392.035167,5.814048388,1402.8
2012-08-10,3.366579818,1393.15,9.353420182,1405.87
2012-08-13,5.263125605,1394.789,4.057874395,1404.11
2012-08-14,4.403598133,1396.7815,2.744901867,1403.93
2012-08-15,4.619237327,1399.4375,1.473262673,1405.53
2012-08-16,4.005878352,1402.306333,9.197788314,1415.51
2012-08-17,1.416129268,1404.323167,12.42070407,1418.16
2012-08-20,-1.255846922,1405.846,13.53984692,1418.13
2012-08-21,-8.658617985,1407.604333,14.22428465,1413.17
2012-08-22,-11.27406872,1409.9725,14.79156872,1413.49
2012-08-23,-9.693318717,1413.066167,-1.292847949,1402.08
2012-08-24,-5.897155754,1415.915667,1.111489088,1411.13
2012-08-27,-3.260900199,1418.1705,-4.469599801,1410.44
2012-08-28,-3.911515421,1420.250333,-7.038817913,1409.3
2012-08-29,-1.825462307,1422.212667,-9.89720436,1410.49
2012-08-30,-0.104462307,1424.135833,-24.55137103,1399.48
2012-08-31,-1.130559377,1425.942,-18.23144062,1406.58
2012-09-04,-4.081315787,1427.417,-18.39568421,1404.94
2012-09-05,0.045149415,1428.5315,-25.13664941,1403.44
2012-09-06,1.773349048,1429.715,0.631650952,1432.12
2012-09-07,0.673275788,1430.828,6.418724212,1437.92
2012-09-10,-1.003363406,1431.686167,-1.602803261,1429.08
2012-09-11,-1.983398204,1432.585333,2.958064871,1433.56
2012-09-12,-3.818086849,1433.676,6.702086849,1436.56
2012-09-13,2.398847217,1435.104833,22.48631945,1459.99
2012-09-14,1.514184213,1436.884167,27.37164912,1465.77
2012-09-17,4.100096301,1438.610833,18.47907037,1461.19
2012-09-18,12.35461462,1439.874,7.091385384,1459.32
2012-09-19,4.425808755,1440.779,15.84519124,1461.05
2012-09-20,2.587413151,1441.539167,16.13342018,1460.26
2012-09-21,4.950784946,1442.396833,12.80238172,1460.15
2012-09-24,3.366579818,1443.441167,10.08225352,1456.89
2012-09-25,5.263125605,1444.833333,-8.506458938,1441.59
2012-09-26,4.403598133,1446.624167,-17.7077648,1433.32
2012-09-27,4.619237327,1448.002333,-5.47157066,1447.15
2012-09-28,4.005878352,1448.343833,-11.67971169,1440.67
2012-10-01,1.416129268,1448.344,-5.270129268,1444.49
2012-10-02,-1.255846922,1448.082167,-1.076319744,1445.75
2012-10-03,-8.658617985,1447.277833,12.37078465,1450.99
2012-10-04,-11.27406872,1446.030667,26.64340205,1461.4
2012-10-05,-9.693318717,1444.349833,26.27348538,1460.93
2012-10-08,-5.897155754,1442.6355,19.14165575,1455.88
2012-10-09,-3.260900199,1441.2895,3.451400199,1441.48
2012-10-10,-3.911515421,1439.979833,-3.508317913,1432.56
2012-10-11,-1.825462307,1438.482333,-3.816871026,1432.84
2012-10-12,-0.104462307,1437.236333,-8.541871026,1428.59
2012-10-15,-1.130559377,1435.667667,5.59289271,1440.13
2012-10-16,-4.081315787,1433.560333,25.44098245,1454.92
2012-10-17,0.045149415,1431.601167,29.26368392,1460.91
2012-10-18,1.773349048,1429.591333,25.97531762,1457.34
2012-10-19,0.673275788,1427.370333,5.146390878,1433.19
2012-10-22,-1.003363406,1424.784667,10.03869674,1433.82
2012-10-23,-1.983398204,1421.761,-6.667601796,1413.11
2012-10-24,-3.818086849,1418.702167,-6.134079818,1408.75
2012-10-25,2.398847217,1415.941833,-5.37068055,1412.97
2012-10-26,1.514184213,1413.481333,-3.055517546,1411.94
2012-10-31,4.100096301,1411.181833,-3.121929634,1412.16
2012-11-01,12.35461462,1409.562167,5.673218717,1427.59
2012-11-02,4.425808755,1408.5855,1.188691245,1414.2
2012-11-05,2.587413151,1407.582667,7.089920182,1417.26
2012-11-06,4.950784946,1406.706667,16.73254839,1428.39
2012-11-07,3.366579818,1405.992667,-14.82924648,1394.53
2012-11-08,5.263125605,1404.944,-32.69712561,1377.51
2012-11-09,4.403598133,1403.440833,-27.99443147,1379.85
2012-11-12,4.619237327,1401.745167,-26.33440399,1380.03
2012-11-13,4.005878352,1400.5085,-29.98437835,1374.53
2012-11-14,1.416129268,1399.778667,-45.70479593,1355.49
2012-11-15,-1.255846922,1399.53,-44.94415308,1353.33
2012-11-16,-8.658617985,1399.776,-31.23738202,1359.88
2012-11-19,-11.27406872,1400.032333,-1.868264616,1386.89
2012-11-20,-9.693318717,1400.390333,-2.887014616,1387.81
2012-11-21,-5.897155754,1400.927333,-4.000177579,1391.03
2012-11-23,-3.260900199,1401.063667,11.34723353,1409.15
2012-11-26,-3.911515421,1400.917667,9.283848754,1406.29
2012-11-27,-1.825462307,1401.125667,-0.36020436,1398.94
2012-11-28,-0.104462307,1401.650667,8.38379564,1409.93
2012-11-29,-1.130559377,1402.645333,14.43522604,1415.95
2012-11-30,-4.081315787,1404.436333,15.82498245,1416.18
2012-12-03,0.045149415,1406.377667,3.037183919,1409.46
2012-12-04,1.773349048,1407.993167,-2.716515715,1407.05
2012-12-05,0.673275788,1409.525333,-0.918609122,1409.28
2012-12-06,-1.003363406,1411.323833,3.619530073,1413.94
2012-12-07,-1.983398204,1413.185667,6.867731538,1418.07
2012-12-10,-3.818086849,1415.109167,7.258920182,1418.55
2012-12-10,2.398847217,1417.473167,-1.322013883,1418.55
2012-12-11,1.514184213,1419.924667,6.40114912,1427.84
2012-12-12,4.100096301,1422.374667,2.005237032,1428.48
2012-12-13,12.35461462,1424.511,-17.41561462,1419.45
2012-12-14,4.425808755,1426.237667,-17.08347542,1413.58
2012-12-17,2.587413151,1428.12,-0.347413151,1430.36
2012-12-18,4.950784946,1430.191167,11.64804839,1446.79
2012-12-19,3.366579818,1432.162667,0.280753516,1435.81
2012-12-20,5.263125605,1434.006,4.420874395,1443.69
2012-12-21,4.403598133,1435.962333,-10.21593147,1430.15
2012-12-24,4.619237327,1438.103333,-16.06257066,1426.66
2012-12-26,4.005878352,1440.390667,-24.56654502,1419.83
2012-12-27,1.416129268,1442.785667,-26.10179593,1418.1
2012-12-28,-1.255846922,1445.227833,-41.54198641,1402.43
2012-12-31,-8.658617985,1447.740333,-12.89171535,1426.19
2013-01-02,-11.27406872,1450.2825,23.41156872,1462.42
2013-01-03,-9.693318717,1452.805667,16.25765205,1459.37
2013-01-04,-5.897155754,1455.252667,17.11448909,1466.47
2013-01-07,-3.260900199,1457.920833,7.230066865,1461.89
2013-01-08,-3.911515421,1460.867,0.194515421,1457.15
2013-01-09,-1.825462307,1463.469167,-0.62370436,1461.02
2013-01-10,-0.104462307,1465.704667,6.51979564,1472.12
2013-01-11,-1.130559377,1467.809333,5.371226043,1472.05
2013-01-14,-4.081315787,1469.934333,4.826982454,1470.68
2013-01-15,0.045149415,1472.427167,-0.132316081,1472.34
2013-01-16,1.773349048,1475.172167,-4.315515715,1472.63
2013-01-17,0.673275788,1478.186,2.080724212,1480.94
2013-01-18,-1.003363406,1481.4695,5.513863406,1485.98
2013-01-22,-1.983398204,1485.068,9.475398204,1492.56
2013-01-23,-3.818086849,1488.587,10.04108685,1494.81
2013-01-24,2.398847217,1491.138667,1.282486117,1494.82
2013-01-25,1.514184213,1493.128333,8.317482454,1502.96
2013-01-28,4.100096301,1495.209833,0.870070366,1500.18
2013-01-29,12.35461462,1497.118667,-1.633281283,1507.84
2013-01-30,4.425808755,1498.7075,-1.173308755,1501.96
2013-01-31,2.587413151,1500.371667,-4.849079818,1498.11
2013-02-01,4.950784946,1501.5435,6.675715054,1513.17
2013-02-04,3.366579818,1502.2205,-9.877079818,1495.71
2013-02-05,5.263125605,1503.3905,2.636374395,1511.29
2013-02-06,4.403598133,1504.851333,2.865068534,1512.12
2013-02-07,4.619237327,1506.3165,-1.545737327,1509.39
2013-02-08,4.005878352,1507.813667,6.110454981,1517.93
2013-02-11,1.416129268,1509.448167,6.145704065,1517.01
2013-02-12,-1.255846922,1511.16,9.525846922,1519.43
2013-02-13,-8.658617985,1512.799167,16.18945132,1520.33
2013-02-14,-11.27406872,1514.562667,18.09140205,1521.38
2013-02-15,-9.693318717,1516.389667,13.09365205,1519.79
2013-02-19,-5.897155754,1518.149,18.68815575,1530.94
2013-02-20,-3.260900199,1519.798667,-4.587766468,1511.95
2013-02-21,-3.911515421,1521.597833,-15.26631791,1502.42
2013-02-22,-1.825462307,1523.662167,-6.23670436,1515.6
2013-02-25,-0.104462307,1525.354167,-37.39970436,1487.85
2013-02-26,-1.130559377,1526.880167,-28.80960729,1496.94
2013-02-27,-4.081315787,1528.547667,-8.47635088,1515.99
2013-02-28,0.045149415,1529.899333,-15.26448275,1514.68
2013-03-01,1.773349048,1531.252333,-14.82568238,1518.2
2013-03-04,0.673275788,1532.606667,-8.079942455,1525.2
2013-03-05,-1.003363406,1533.948667,6.844696739,1539.79
2013-03-06,-1.983398204,1535.451667,7.991731538,1541.46
2013-03-07,-3.818086849,1536.989667,11.08842018,1544.26
2013-03-08,2.398847217,1538.483833,10.29731945,1551.18
2013-03-11,1.514184213,1540.004667,14.70114912,1556.22
2013-03-12,4.100096301,1541.224833,7.155070366,1552.48
2013-03-13,12.35461462,1542.4045,-0.239114616,1554.52
2013-03-14,4.425808755,1544.052667,14.75152458,1563.23
2013-03-15,2.587413151,1545.6915,12.42108685,1560.7
2013-03-18,4.950784946,1547.828667,-0.679451612,1552.1
2013-03-19,3.366579818,1550.687833,-5.714413151,1548.34
2013-03-20,5.263125605,1553.490667,-0.043792272,1558.71
2013-03-21,4.403598133,1556.0165,-14.62009813,1545.8
2013-03-22,4.619237327,1557.822,-5.551237327,1556.89
2013-03-25,4.005878352,1559.214167,-11.53004502,1551.69
2013-03-26,1.416129268,1560.240667,2.113204065,1563.77
2013-03-27,-1.255846922,1560.446833,3.659013589,1562.85
2013-03-28,-8.658617985,1560.6325,17.21611798,1569.19
2013-04-01,-11.27406872,1561.004333,12.43973538,1562.17
2013-04-02,-9.693318717,1561.569,18.37431872,1570.25
2013-04-03,-5.897155754,1562.3835,-2.796344246,1553.69
2013-04-04,-3.260900199,1563.332667,-0.091766468,1559.98
2013-04-05,-3.911515421,1564.160167,-6.968651246,1553.28
2013-04-08,-1.825462307,1565.0255,-0.130037693,1563.07
2013-04-09,-0.104462307,1566.331833,2.382628974,1568.61
2013-04-10,-1.130559377,1567.662333,21.19822604,1587.73
2013-04-11,-4.081315787,1568.883,28.56831579,1593.37
2013-04-12,0.045149415,1570.674667,18.13018392,1588.85
2013-04-15,1.773349048,1572.8285,-22.24184905,1552.36
2013-04-16,0.673275788,1575.0765,-1.179775788,1574.57
2013-04-17,-1.003363406,1577.463,-24.44963659,1552.01
2013-04-18,-1.983398204,1579.675333,-36.08193513,1541.61
2013-04-19,-3.818086849,1581.814167,-22.74607982,1555.25
2013-04-22,2.398847217,1584.082667,-23.98151388,1562.5
2013-04-23,1.514184213,1586.610833,-9.345017546,1578.78
2013-04-24,4.100096301,1589.697167,-15.00726297,1578.79
2013-04-25,12.35461462,1592.956833,-20.15144795,1585.16
2013-04-26,4.425808755,1596.368167,-18.55397542,1582.24
2013-04-29,2.587413151,1599.991667,-8.969079818,1593.61
2013-04-30,4.950784946,1603.387833,-10.76861828,1597.57
2013-05-01,3.366579818,1606.190667,-26.85724648,1582.7
2013-05-02,5.263125605,1608.27,-15.94312561,1597.59
2013-05-03,4.403598133,1610.234833,-0.218431466,1614.42
2013-05-06,4.619237327,1613.042333,-0.16157066,1617.5
2013-05-07,4.005878352,1616.067167,5.886954981,1625.96
2013-05-08,1.416129268,1619.003667,12.27020407,1632.69
2013-05-09,-1.255846922,1622.195833,5.730013589,1626.67
2013-05-10,-8.658617985,1625.100833,17.25778465,1633.7
2013-05-13,-11.27406872,1627.668333,17.37573538,1633.77
2013-05-14,-9.693318717,1629.318333,30.71498538,1650.34
2013-05-15,-5.897155754,1630.549833,34.12732242,1658.78
2013-05-16,-3.260900199,1632.249667,21.48123353,1650.47
2013-05-17,-3.911515421,1634.2295,37.15201542,1667.47
2013-05-20,-1.825462307,1635.781,32.33446231,1666.29
2013-05-21,-0.104462307,1636.572167,32.69229564,1669.16
2013-05-22,-1.130559377,1637.715667,18.76489271,1655.35
2013-05-23,-4.081315787,1639.095667,15.49564912,1650.51
2013-05-24,0.045149415,1639.991667,9.563183919,1649.6
2013-05-28,1.773349048,1640.973833,17.31281762,1660.06
2013-05-29,0.673275788,1641.595167,6.091557545,1648.36
2013-05-30,-1.003363406,1640.903,14.51036341,1654.41
2013-05-31,-1.983398204,1639.590667,-6.867268462,1630.74
2013-06-03,-3.818086849,1638.009833,6.228253516,1640.42
2013-06-04,2.398847217,1636.237333,-7.25618055,1631.38
2013-06-05,1.514184213,1634.690333,-27.30451755,1608.9
2013-06-06,4.100096301,1633.146,-14.6860963,1622.56
2013-06-07,12.35461462,1631.649833,-0.624447949,1643.38
2013-06-10,4.425808755,1630.038167,8.346024578,1642.81
2013-06-11,2.587413151,1628.292833,-4.750246484,1626.13
2013-06-12,4.950784946,1626.526833,-18.95761828,1612.52
2013-06-13,3.366579818,1625.24,7.753420182,1636.36
2013-06-14,5.263125605,1624.6815,-3.214625605,1626.73
2013-06-17,4.403598133,1624.559333,10.07706853,1639.04
2013-06-18,4.619237327,1624.480667,22.71009601,1651.81
2013-06-19,4.005878352,1624.801,0.123121648,1628.93
2013-06-20,1.416129268,1625.675,-38.90112927,1588.19
2013-06-21,-1.255846922,1626.967333,-33.28148641,1592.43
2013-06-24,-8.658617985,1628.427333,-46.67871535,1573.09
2013-06-25,-11.27406872,1629.850167,-30.54609795,1588.03
2013-06-26,-9.693318717,1632.016833,-19.06351462,1603.26
2013-06-27,-5.897155754,1634.516833,-15.41967758,1613.2
2013-06-28,-3.260900199,1636.544833,-27.00393313,1606.28
2013-07-01,-3.911515421,1638.240333,-19.36881791,1614.96
2013-07-02,-1.825462307,1640.0635,-24.15803769,1614.08
2013-07-03,-0.104462307,1642.355833,-26.84137103,1615.41
2013-07-05,-1.130559377,1644.572833,-11.55227396,1631.89
2013-07-08,-4.081315787,1646.471,-1.929684213,1640.46
2013-07-09,0.045149415,1648.229667,4.045183919,1652.32
2013-07-10,1.773349048,1649.577,1.269650952,1652.62
2013-07-11,0.673275788,1651.441333,22.90539088,1675.02
2013-07-12,-1.003363406,1654.765,26.42836341,1680.19
2013-07-15,-1.983398204,1658.7015,25.7818982,1682.5
2013-07-16,-3.818086849,1662.684667,17.39342018,1676.26
2013-07-17,2.398847217,1666.470667,12.04048612,1680.91
2013-07-18,1.514184213,1669.755667,18.10014912,1689.37
2013-07-19,4.100096301,1672.629667,15.36023703,1692.09
2013-07-22,12.35461462,1675.319833,7.855552051,1695.53
2013-07-23,4.425808755,1678.026333,9.937857911,1692.39
2013-07-24,2.587413151,1680.534833,2.817753516,1685.94
2013-07-25,4.950784946,1682.4885,2.810715054,1690.25
2013-07-26,3.366579818,1683.652667,4.630753516,1691.65
2013-07-29,5.263125605,1684.145,-4.078125605,1685.33
2013-07-30,4.403598133,1684.238833,-2.682431466,1685.96
2013-07-31,4.619237327,1684.075667,-2.964903993,1685.73
2013-08-01,4.005878352,1683.611,19.25312165,1706.87
2013-08-02,1.416129268,1683.031833,25.2220374,1709.67
2013-08-05,-1.255846922,1682.325,26.07084692,1707.14
2013-08-06,-8.658617985,1681.133333,24.89528465,1697.37
2013-08-07,-11.27406872,1679.6045,22.57956872,1690.91
2013-08-08,-9.693318717,1677.985333,29.18798538,1697.48
2013-08-09,-5.897155754,1676.146667,21.17048909,1691.42
2013-08-12,-3.260900199,1674.232,18.4989002,1689.47
2013-08-13,-3.911515421,1672.6475,25.42401542,1694.16
2013-08-14,-1.825462307,1671.478,15.73746231,1685.39
2013-08-15,-0.104462307,1670.379,-8.954537693,1661.32
2013-08-16,-1.130559377,1669.462,-12.50144062,1655.83
2013-08-19,-4.081315787,1669.107333,-18.96601755,1646.06
2013-08-20,0.045149415,1669.137833,-16.83298275,1652.35
2013-08-21,1.773349048,1669.152167,-28.12551571,1642.8
2013-08-22,0.673275788,1668.799,-12.51227579,1656.96
2013-08-23,-1.003363406,1668.283167,-3.779803261,1663.5
2013-08-26,-1.983398204,1668.042333,-9.278935129,1656.78
2013-08-27,-3.818086849,1668.471833,-34.17374648,1630.48
2013-08-28,2.398847217,1669.464833,-36.90368055,1634.96
2013-08-29,1.514184213,1670.195833,-33.54001755,1638.17
2013-08-30,4.100096301,1670.576667,-41.70676297,1632.97
2013-09-03,12.35461462,1670.882833,-43.46744795,1639.77
2013-09-04,4.425808755,1670.992167,-22.33797542,1653.08
2013-09-05,2.587413151,1671.190333,-18.69774648,1655.08
2013-09-06,4.950784946,1671.918833,-21.69961828,1655.17
2013-09-09,3.366579818,1672.854667,-4.511246484,1671.71
2013-09-10,5.263125605,1674.099,4.627874395,1683.99
2013-09-11,4.403598133,1675.606667,9.119735201,1689.13
2013-09-12,4.619237327,1676.896333,1.90442934,1683.42
2013-09-13,4.005878352,1678.053,5.931121648,1687.99
2013-09-16,1.416129268,1678.822333,17.3615374,1697.6
2013-09-17,-1.255846922,1679.0105,27.00534692,1704.76
2013-09-18,-8.658617985,1679.420333,54.75828465,1725.52
2013-09-19,-11.27406872,1680.812333,52.80173538,1722.34
2013-09-20,-9.693318717,1682.856167,36.74715205,1709.91
2013-09-23,-5.897155754,1685.226167,22.51098909,1701.84
2013-09-24,-3.260900199,1687.483833,13.19706687,1697.42
2013-09-25,-3.911515421,1689.596333,7.085182087,1692.77
2013-09-26,-1.825462307,1692.0385,8.456962307,1698.67
2013-09-27,-0.104462307,1694.8285,-2.974037693,1691.75
2013-09-30,-1.130559377,1697.533167,-14.85260729,1681.55
2013-10-01,-4.081315787,1699.927,-0.845684213,1695
2013-10-02,0.045149415,1702.059167,-8.234316081,1693.87
2013-10-03,1.773349048,1704.1575,-27.27084905,1678.66
2013-10-04,0.673275788,1706.498,-16.67127579,1690.5
2013-10-07,-1.003363406,1708.7695,-31.64613659,1676.12
2013-10-08,-1.983398204,1710.9645,-53.5311018,1655.45
2013-10-09,-3.818086849,1712.714167,-52.49607982,1656.4
2013-10-10,2.398847217,1713.914,-23.75284722,1692.56
2013-10-11,1.514184213,1715.346167,-13.66035088,1703.2
2013-10-14,4.100096301,1717.309833,-11.26992963,1710.14
2013-10-15,12.35461462,1719.503833,-33.79844795,1698.06
2013-10-16,4.425808755,1721.891667,-4.777475422,1721.54
2013-10-17,2.587413151,1723.995,6.567586849,1733.15
2013-10-18,4.950784946,1726.117333,13.43188172,1744.5
2013-10-21,3.366579818,1728.937333,12.35608685,1744.66
2013-10-22,5.263125605,1731.6545,17.75237439,1754.67
2013-10-23,4.403598133,1734.334833,7.641568534,1746.38
2013-10-24,4.619237327,1737.669667,9.781096007,1752.07
2013-10-25,4.005878352,1741.330333,14.43378831,1759.77
2013-10-28,1.416129268,1745.0485,15.64537073,1762.11
